2026-04-15 11:20:45 - INFO - Experiment Name: exp_01
2026-04-15 11:20:45 - INFO - Starting training pipeline...
2026-04-15 11:20:46 - INFO - Using device: cuda
2026-04-15 11:20:46 - INFO - Seed is set to 42
2026-04-15 11:20:47 - INFO - Loss: BCEWithLogitsLoss()
2026-04-15 11:20:47 - INFO - LR: 0.001
2026-04-15 18:41:39 - INFO - Epoch 116/500 | Train Loss: 0.0026 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:42:49 - INFO - Epoch 117/500 | Train Loss: 0.0096 | Val Loss: 0.0001 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:43:59 - INFO - Epoch 118/500 | Train Loss: 0.0128 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:45:08 - INFO - Epoch 119/500 | Train Loss: 0.0079 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:46:19 - INFO - Epoch 120/500 | Train Loss: 0.0246 | Val Loss: 0.0017 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 18:47:29 - INFO - Epoch 121/500 | Train Loss: 0.0065 | Val Loss: 0.0066 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 18:48:39 - INFO - Epoch 122/500 | Train Loss: 0.0350 | Val Loss: 0.0005 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:49:49 - INFO - Epoch 123/500 | Train Loss: 0.0113 | Val Loss: 0.0005 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:50:58 - INFO - Epoch 124/500 | Train Loss: 0.0095 | Val Loss: 0.0002 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:52:08 - INFO - Epoch 125/500 | Train Loss: 0.0013 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:53:21 - INFO - Epoch 126/500 | Train Loss: 0.0085 | Val Loss: 0.0001 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:54:31 - INFO - Epoch 127/500 | Train Loss: 0.0022 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:55:41 - INFO - Epoch 128/500 | Train Loss: 0.0062 | Val Loss: 0.0013 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:56:51 - INFO - Epoch 129/500 | Train Loss: 0.0192 | Val Loss: 0.0003 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:58:01 - INFO - Epoch 130/500 | Train Loss: 0.0196 | Val Loss: 0.0002 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:59:10 - INFO - Epoch 131/500 | Train Loss: 0.0072 | Val Loss: 0.0997 | Precision: 0.9891 | Recall: 1.0000
2026-04-15 19:00:20 - INFO - Epoch 132/500 | Train Loss: 0.0116 | Val Loss: 0.1909 | Precision: 0.9891 | Recall: 1.0000
2026-04-15 19:01:30 - INFO - Epoch 133/500 | Train Loss: 0.0071 | Val Loss: 0.0018 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:02:41 - INFO - Epoch 134/500 | Train Loss: 0.0033 | Val Loss: 0.0028 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 19:03:51 - INFO - Epoch 135/500 | Train Loss: 0.0082 | Val Loss: 0.2008 | Precision: 0.9891 | Recall: 1.0000
2026-04-15 19:05:01 - INFO - Epoch 136/500 | Train Loss: 0.0116 | Val Loss: 0.0090 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 19:06:11 - INFO - Epoch 137/500 | Train Loss: 0.0046 | Val Loss: 0.0006 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:07:21 - INFO - Epoch 138/500 | Train Loss: 0.0037 | Val Loss: 0.0480 | Precision: 0.9890 | Recall: 0.9945
2026-04-15 19:08:31 - INFO - Epoch 139/500 | Train Loss: 0.0014 | Val Loss: 0.0589 | Precision: 0.9890 | Recall: 0.9945
2026-04-15 19:09:41 - INFO - Epoch 140/500 | Train Loss: 0.0008 | Val Loss: 0.1370 | Precision: 0.9890 | Recall: 0.9945
